ID_COMPRA,ID_PRODUCTO,CANT_UNIDADES_COMPRADAS
756,8871117234020,2
612,4392207650079,8
988,3821560455225,15
139,5137190713016,14
216,7673283750103,3
560,6651732880367,6
312,0815711394993,6
218,8550156848589,2
611,2218925054482,9
506,0529121418902,15
729,5793885525755,2
383,7591734860273,4
320,9216906211902,3
926,9882494055367,16
346,6080424993892,3
924,3524051738479,17
528,0996891677424,16
698,6841489103011,7
675,6064709984058,5
643,3022542484206,9
913,1511830903922,17
790,8450922625508,20
46,6612357325855,6
732,0794259105356,12
977,1444136798742,20
528,0982081948139,5
150,7707165394137,1
283,5746653516028,1
549,0206525648523,10
429,0148304867261,20
228,9805298688821,20
31,0037451917496,9
993,5089205150074,20
722,9258057344702,1
529,1899057843451,9
638,8236678037174,9
827,9148374869302,6
20,7017338315600,8
542,2709240062349,2
252,9855864590881,2
81,7306601048551,13
166,8099358641586,10
357,3261941543477,15
636,1172189829242,15
208,1793097792314,14
634,0541447445844,4
383,0812029219147,8
698,5291245927039,6
363,7449937537358,5
522,1266879522008,16
245,1679714681691,6
876,9234766153231,2
302,0935739284479,14
482,4660414942721,14
847,8487601028046,15
480,7865781118732,14
954,5088239807886,19
662,1850951535019,10
515,7139754023522,2
369,7175863844672,5
991,1484616891181,11
742,8525936288138,13
193,9282902613538,4
606,6907922921052,12
342,1786796177780,17
896,8421073726482,18
867,4713498408321,2
688,7754667594435,14
858,1079434515410,2
692,3104638989304,19
393,3780973671724,7
756,4204852461989,3
529,0991715108092,3
953,2661416085432,2
878,8704283554435,2
403,4025975896218,19
716,0231521311256,5
991,0306933884886,5
295,5270469551169,13
711,5634156878012,14
473,1124046809799,20
428,7675597916442,7
546,8973521347249,16
196,8270504883573,11
659,7545798587126,12
160,1269135854240,17
106,1337618030099,16
239,8530992025801,7
217,5022744698850,2
275,6597842469781,7
331,6243760899697,16
441,9781741746747,13
624,5768461510517,1
911,1426904670139,9
7,9756802340530,7
203,7210527657981,17
223,3489995256338,1
877,9412868862026,10
452,7526214926729,11
194,9915608245559,10
83,7908517482827,1
784,3546992899750,11
253,4940246470334,6
912,1665242526436,2
550,4994352463834,2
112,5218467358038,6
130,2527632278020,5
888,4869559841924,1
687,8304514310221,11
162,3102686810946,1
773,7596671773228,3
676,8926504936404,4
340,4788812772457,17
893,1887301987723,11
290,1520894410192,13
357,1855610707189,10
334,2912994234379,12
761,9095586639356,4
318,3757555826957,10
645,9512444768770,16
972,5379745794082,13
489,6451856283088,2
136,0589140492925,1
221,5895990812901,20
460,1586521785514,14
327,8731231213014,20
107,8545111863332,8
390,6424455254513,3
697,8454685304809,11
315,1974775000406,7
745,6877109555755,1
871,5456766562927,5
58,0742548954550,10
928,2300575349398,4
476,0601443426367,8
14,2065984404273,7
346,6307443675043,8
365,2065731872157,5
785,8184185271041,1
510,9929072106537,16
789,7840428073933,9
448,2918865507924,10
962,8207011530652,5
955,9842649069458,16
230,2741429700840,12
345,7053631014338,8
762,7463034595691,8
346,1837760578499,7
920,3319544536676,20
607,1173899938781,16
639,7603545955175,15
462,2382233349421,10
200,6519498675002,5
768,1157097502296,16
95,8730009675634,20
247,7623766703331,10
989,8352146830099,6
950,2604202543266,11
427,0524068988549,15
502,8649508344005,16
723,2462119161269,9
201,7572030575788,8
297,6250606948150,17
4,8398785320812,1
742,3569000248890,12
589,1397823222245,14
35,6969011169516,7
201,8442729876498,20
541,4904279953905,17
646,8483021896210,17
490,3162128296509,3
117,2867202016288,7
768,7726603117312,11
90,0332964286061,14
830,7684063413569,5
244,4316158426590,5
660,6024700345999,19
27,2303777909254,16
400,2911593932518,14
637,9612739607163,13
367,7013465186168,17
776,7508815809694,13
612,6941620310640,1
898,5516307421233,6
986,5840604233689,1
455,9870077526311,13
769,0191382391470,5
835,8369716632755,2
712,3229946748754,5
553,4579523937101,11
523,4288626723770,6
964,2896598988664,17
958,6145159418451,4
916,1899620365786,14
406,3861223436666,12
50,1901586627485,19
648,3978960633590,6
329,9574709932630,11
99,1980067123326,9
557,1524344525290,6
157,6165152342829,6
44,6173119238009,5
303,7564847596162,16
61,2684022005984,17
433,9657516092084,20
464,4065157809544,14
409,8141991519248,2
599,0652351086723,20
760,8582122440299,16
985,3174039414101,12
129,0106064553770,12
567,7006192878901,9
991,5863815726672,19
661,6367824720229,7
467,9209529077536,12
378,0636703173125,20
256,5437175433565,19
645,5169576062883,12
487,2085463862288,3
328,3258197007679,14
618,4051887245110,11
701,9651381337974,3
701,2496059970674,2
86,4350278210943,12
370,9454076594764,8
535,4786331105053,15
378,6281624046580,11
598,0846809566985,10
24,2987781648691,3
174,7608163334852,19
591,2796199541674,8
47,5353110838946,4
774,9778247136486,3
478,6826550204347,5
267,3031373651503,17
228,2828229783904,4
785,1337783959904,11
349,9312662900033,7
908,3376819537615,14
54,2500547357561,6
440,7676412662483,6
511,0875785159614,5
950,7170117348425,15
939,8603549497908,10
397,3822032030582,12
581,1834075753054,11
968,1043606582401,3
417,3935102914658,17
61,4976708642605,19
759,9666830195777,14
965,0060772926687,4
70,1385448525162,15
371,8360412092638,16
457,2907473432209,8
240,5497715609027,14
652,3039930609431,3
366,3069507491817,11
161,4116394406970,9
600,4516997392883,17
301,8048713384248,17
133,6445466635160,6
81,7395938302443,9
685,5458258811438,7
656,9512658432436,18
248,0511922352783,4
366,5648684874255,11
445,2689174060591,18
695,3991212843363,10
989,9470631866244,9
596,5665847735499,7
992,5302657718679,7
869,0750056333811,1
81,0626700765119,10
796,6767768538995,2
400,0002581081256,14
988,8108735306113,13
950,0210297227848,18
329,6452928287263,15
839,9164345296779,11
610,6139978038334,13
329,5406998125940,18
881,1049509037345,14
162,5168020418757,16
175,5191130523486,4
479,6014632959791,5
352,1089598395957,3
133,8185371496637,3
522,7839698394107,3
391,0155681427025,18
35,9268082786910,1
665,3665533233614,11
168,9545169034233,6
225,9063478318986,8
979,3405565991386,11
726,6389862734594,7
736,0107282094489,3
698,6611013217879,8
702,7387221811756,4
420,8299255864426,10
977,0449992222074,13
69,7930679305799,14
980,9475082332218,1
435,6544842209817,2
452,0738272116203,7
711,4664193818352,6
85,2986766780081,14
564,3089673574473,18
145,4263584242594,12
240,4361529245430,15
969,3632224297804,5
574,7731529615620,6
390,6308598332423,5
622,1865133509627,19
519,1027354467036,16
71,6114566283549,3
138,2006082718138,18
991,3983484064256,1
8,2788720861290,5
492,3734774602258,19
701,3891462249390,6
220,7483385556592,11
973,0976810324066,19
819,0651872069796,16
136,6218157830799,16
979,0341302277937,11
590,8666005284412,7
990,8920951572789,12
990,7551272343690,5
482,2278834369442,7
432,1912155079925,7
988,7387549669343,1
215,5912825748188,4
643,0495479319829,19
360,7288495778946,12
927,4470306229546,7
582,2684914441760,16
878,9752380108111,6
96,3491743939189,19
979,1427660436397,9
161,1277899537231,16
897,7267903191034,1
339,4500785522026,15
260,6131325795785,17
571,6654388393441,4
395,9636734747358,17
935,0055045438677,12
172,5034198367107,1
678,6366813044704,12
872,0370877199399,12
952,4437230704792,2
305,0925992389721,13
369,5568713769386,10
39,0583198514929,10
772,2620731589834,19
731,3964068527886,13
556,9623075358473,1
523,1146559626298,19
96,7517424980090,20
30,1869463240892,18
341,7916060306989,12
622,3330982765855,17
47,1156693732120,7
588,6375502599319,8
530,4782469562898,19
925,1789245544539,20
879,7720814749157,7
661,2295543427058,3
154,9848721313730,3
727,1773343153687,3
917,5543703441893,3
377,8074624670521,6
139,4404139608278,3
221,4860261485550,15
317,3113151846605,1
424,8755225768953,1
81,1127565601325,6
540,4393856198936,15
866,2726812878788,11
39,0731359518525,20
204,4274262358025,4
166,8421073726482,7
191,3682106827711,14
161,2144240788798,11
891,9375340199006,19
244,2121621804544,5
698,4225205467571,1
80,2261441509080,18
293,0095737907371,7
43,0865363705104,6
250,5076054966543,8
801,3712979654609,17
801,0917190607325,3
633,6061577566157,4
854,1914595675316,3
126,1110378472879,13
217,6603986146102,19
833,2503522907843,5
981,4517975212995,11
626,9627194540368,16
575,5449364783405,11
897,5665659258193,18
525,3646333433732,12
443,3146105665335,1
947,9316463650692,1
524,0441509738757,10
710,7089288937577,6
817,7529294078210,20
815,8189248959607,2
785,4898054498012,16
129,3399995683655,4
978,5250643352454,9
491,1020175182287,14
54,3326506478615,12
174,8959394508079,3
379,4317665363316,10
632,8446179778456,20
452,6842053998279,19
853,6181290714908,2
644,5696159307012,14
265,9128840144584,9
471,4982543919116,15
211,7077563196139,9
337,3754886741164,15
158,3585424001712,1
421,5149815073689,4
841,4656133816412,6
24,4405217777688,15
793,6517232334208,7
294,1643283591767,17
247,5838519231463,19
134,9686977099929,20
691,7889913144932,4
599,0322413548956,9
214,0523305491309,2
158,7774964525864,15
786,0954092698068,5
556,6420928297155,12
414,5973349150161,8
435,2644511334971,6
314,3007103781857,20
629,5308044734765,14
909,0770992926427,10
738,7128803374159,17
71,0524595520151,1
148,2191182022916,15
748,8275212875513,14
961,3326851276423,8
557,5027268600365,1
746,9518581667778,19
266,8184762362865,19
264,0260166221170,8
60,6576728661242,3
214,4143217566832,15
221,3687284664363,3
578,4248499225405,8
162,5585150751460,3
140,8026544609860,5
546,0800619512044,2
609,0930890973149,20
901,6840765694991,8
650,9826610808420,4
992,3503026918979,1
442,6661067595348,10
750,2004038671193,2
708,0459672764794,6
881,1848855056587,13
770,3527499509540,10
620,3349853864221,16
971,1711467259045,9
176,6018913699857,1
137,5316792137462,8
219,1166804901871,3
872,6625253121049,6
676,6955137004916,12
490,5384505552918,15
943,2386511220099,17
248,1992496993906,13
31,6543782858567,16
123,5079679926763,14
52,1906331256613,12
4,3763925636149,15
35,0703953090479,13
426,1879998296523,8
188,4796872881927,9
682,0528775316589,1
189,2875189108223,9
827,5573077765202,10
574,0779732950234,16
899,9532463232076,6
35,5780954671680,18
66,0810008928745,6
617,9820831123430,14
498,3887325079068,18
579,4920621337469,6
97,3973915305386,19
769,4718252123540,11
999,0863867893051,15
912,2516048012342,18
126,7471104758518,11
89,9510103977396,11
544,5705730618536,20
378,8902678056094,14
794,8494885486493,10
770,1486301117699,20
627,8952959775343,17
150,9319045034767,13
705,8293344517750,2
718,2527843396735,1
900,8778400872993,20
770,7709583894664,14
202,5542251030924,17
104,2545243581520,14
722,5267522420463,16
475,2206532621739,10
357,1700972158851,3
27,6882716660914,1
678,6313938186208,20
662,0678124041232,4
127,9390070736567,20
419,2179215751873,12
565,3665448675226,18
638,1565104266312,1
308,1426062858721,11
480,5982567094768,9
804,3004479503281,18
220,5633531800273,14
274,7787644082670,19
706,6987585659790,9
436,3971066465522,13
177,9052129349431,19
517,0275820259505,14
454,4039993199169,13
226,0134983373162,8
461,8426437080538,5
649,2598761369910,19
115,2895418697649,2
280,5491926572460,19
131,1410255771935,18
241,0698482609226,14
141,3318218341165,17
42,0187565806077,1
534,0093300003109,18
320,8338954757612,20
525,3734774602258,13
96,3097891459236,15
905,9191778743624,20
563,3942802712699,14
915,5028797279671,2
109,8708971606611,16
706,0275649757930,1
776,4955241470319,15
97,5095191025241,6
267,7441981503372,15
648,2524410367624,8
935,6681031369119,8
839,1262334136278,11
360,9128658241659,2
927,6014542170866,12
807,9827338440466,15
55,2857434480872,3
802,3562554855927,17
294,4782525606979,3
385,5870765897369,17
432,8763307264996,16
454,5362274047347,6
860,8712603249442,3
978,1357222974633,11
21,9711733735589,10
840,0673497717753,11
703,7110322816753,1
402,6987727765488,12
802,0295901294676,3
158,8236678037174,2
597,7625357546976,13
143,7610379431065,12
710,2627647633132,3
348,4669729166334,12
887,0287648346732,7
431,4574894931536,7
28,2645847849665,20
659,3088719552628,17
125,1302196016827,12
276,8114934961770,10
637,0512238794922,15
639,4717007731658,14
550,2160086566161,3
933,5013736043130,10
391,9195522730878,12
176,3855833940811,2
847,4073694871764,15
722,7927433226209,15
547,8459893324403,10
401,4386370255339,7
208,8861846661860,19
45,5088892289029,11
701,6263644926226,6
434,8103817538826,17
819,1874697534235,13
355,9580910510437,13
437,6360416046837,8
649,8301052125928,20
382,2233122504028,16
284,7548971104905,11
425,4312893155955,14
616,7756926525839,20
266,2283338607808,16
944,9558239824702,16
604,9326856476754,10
627,7268623612250,3
668,5195529910338,12
428,7453890953636,15
459,9358822819760,14
936,7494392030357,17
874,8227394853407,13
487,0490530273249,9
521,8587881121571,1
949,3418541958778,1
40,8166673262625,8
595,4126382332273,8
618,5944051750451,12
546,2254852041850,18
426,2076715437163,11
125,6645153314013,8
86,5093665439709,19
791,0480362137659,1
850,3188832934247,18
516,2025672759283,12
138,4375981559073,4
951,5633674937461,7
90,1722084231406,3
147,3689917438846,18
600,8542834966883,1
286,7468533076870,1
464,5468392523494,18
738,8393028804678,2
908,7021617523280,2
690,2257830056778,12
321,7282050410852,4
188,3382357931396,18
516,5678205485332,6
853,8423018281513,20
51,5483697158035,8
791,1262838466284,10
876,2801344162939,8
320,8733408570982,6
745,5451958616372,16
188,9656860392918,11
487,1468641091754,18
497,9677787921371,20
518,8298302080970,14
939,3624116312399,10
62,1580746938717,17
163,7395938302443,18
286,3562772349420,14
276,0270198053564,10
406,8915220503717,11
334,5709227765604,4
892,1000678311889,17
811,8823064007776,16
605,3165506705907,3
877,4582418676214,5
142,8130428977256,7
918,7916350300208,7
994,8819947554048,4
696,6753395949075,14
172,9089270857270,17
138,4894773263191,2
215,7552335501903,8
785,3762585927635,20
887,1864411965490,20
623,9874576719885,20
262,6752495479604,17
850,2650617227178,9
396,8621768057154,3
678,6298115083597,19
399,8514378988720,10
423,5780638116612,2
505,9160650285781,2
29,8573391436595,9
679,1145127756030,20
541,9588256865457,4
448,9110431312915,16
79,6425165458130,19
195,4999793125792,9
846,3953396332767,1
51,0956539608326,13
961,2811969944919,5
177,1620261520780,11
298,1639628158962,19
862,7495098190970,19
776,7820503559811,17
607,6267543728707,7
151,0287594882261,2
720,4875517317257,15
219,1253440971129,4
181,2677318997797,6
209,6678164319654,5
39,6151122520205,4
256,5250233801287,13
753,0469947473207,20
388,9088229689917,15
862,1077592723852,9
293,5626615837746,11
590,1639320518309,8
154,6368063144791,12
