ID,ID_CONTENEDOR_ACTUAL,EXISTENCIAS_ACTUALES,NIVEL_REORDEN
1232,1232,197248,19698
1233,1233,1427910,87658
1234,1234,2037021,52937
1235,1235,8630723,23257
1236,1236,6955441,78255
1237,1237,6978191,50911
1238,1238,5201506,77725
1239,1239,5656151,95001
1240,1240,4626012,65883
1241,1241,8745502,52963
1242,1242,743590,16833
1243,1243,7268,52860
1244,1244,570990,42054
1245,1245,9936557,77911
1246,1246,7302870,86517
1247,1247,1669410,78055
1248,1248,6814468,76813
1249,1249,850599,68371
1250,1250,1493120,5553
1251,1251,4618893,7167
1252,1252,9945894,9196
1253,1253,2897774,96958
1254,1254,7142014,43444
1255,1255,5776884,50637
1256,1256,6573180,26528
1257,1257,4351130,16496
1258,1258,5636171,97839
1259,1259,701664,17059
1260,1260,5263826,13728
1261,1261,4653958,78984
1262,1262,9934004,53693
1263,1263,1758261,99132
1264,1264,9046856,70559
1265,1265,9669143,29485
1266,1266,1434158,57386
1267,1267,6710629,41720
1268,1268,182813,59260
1269,1269,3400914,65669
1270,1270,4365356,40948
1271,1271,2450091,39201
1272,1272,7865187,92106
1273,1273,4621076,49929
1274,1274,3372718,93886
1275,1275,50036,95341
1276,1276,3642598,26312
1277,1277,636661,8932
1278,1278,1966778,30826
1279,1279,2668538,85242
1280,1280,5173252,73031
1281,1281,9479864,70450
1282,1282,3575159,46740
1283,1283,4526284,8109
1284,1284,4049768,91412
1285,1285,131046,42504
1286,1286,2119750,45391
1287,1287,1166794,29636
1288,1288,5012824,21263
1289,1289,5638132,25836
1290,1290,3837190,34704
1291,1291,490105,35621
1292,1292,7382331,20927
1293,1293,2080068,50709
1294,1294,4939120,17022
1295,1295,3465773,83519
1296,1296,9012429,58918
1297,1297,4508442,85216
1298,1298,9976060,73374
1299,1299,3786703,16657
1300,1300,8162474,50865
1301,1301,7433212,87946
1302,1302,5983849,27094
1303,1303,1851652,62174
1304,1304,3155392,86393
1305,1305,9378566,14426
1306,1306,4335123,10058
1307,1307,1651120,98758
1308,1308,2242655,45934
1309,1309,9256449,20973
1310,1310,1081946,16434
1311,1311,3160060,25447
1312,1312,1881532,91578
1313,1313,2913389,84515
1314,1314,8217120,9305
1315,1315,3764887,2189
1316,1316,9618267,97589
1317,1317,6565515,79768
1318,1318,6275584,32587
1319,1319,9815647,93023
1320,1320,8049603,67371
1321,1321,4780510,66302
1322,1322,1285415,78537
1323,1323,1231472,199
1324,1324,1272336,32865
1325,1325,3160581,1004
1326,1326,1037328,87451
1327,1327,2168161,48886
1328,1328,694037,35582
1329,1329,7258102,72164
1330,1330,9385364,54412
1331,1331,5367593,87254
1332,1332,1258840,86729
1333,1333,8313882,58942
1334,1334,3125258,69344
1335,1335,8803469,37479
1336,1336,6028246,68112
1337,1337,7201397,24146
1338,1338,716801,77345
1339,1339,7455834,53436
1340,1340,1187485,73989
1341,1341,5569624,23815
1342,1342,9996791,35040
1343,1343,9405466,80900
1344,1344,5950849,62075
1345,1345,1882176,24939
1346,1346,7204290,16973
1347,1347,130882,3783
1348,1348,6469379,19749
1349,1349,1387889,29756
1350,1350,3461104,68264
1351,1351,1964409,92623
1352,1352,9251478,77981
1353,1353,43628,41547
1354,1354,6431534,8476
1355,1355,326267,67456
1356,1356,6953005,89265
1357,1357,4227729,60019
1358,1358,4681049,89058
1359,1359,9701300,60881
1360,1360,2977673,90519
1361,1361,623241,87980
1362,1362,477571,4410
1363,1363,7286921,71445
1364,1364,8806045,87424
1365,1365,5438409,84975
1366,1366,1232201,18350
1367,1367,7832455,21348
1368,1368,3805063,89737
1369,1369,9604851,2674
1370,1370,929406,90808
1371,1371,1943284,93101
1372,1372,3586723,43830
1373,1373,6067238,49383
1374,1374,9250174,23459
1375,1375,2866568,20062
1376,1376,354990,98322
1377,1377,639686,50100
1378,1378,4488714,891
1379,1379,1556957,11376
1380,1380,460075,33279
1381,1381,3508644,44172
1382,1382,2551520,87118
1383,1383,1922502,11455
1384,1384,1954767,15511
1385,1385,8397297,75233
1386,1386,3974418,80980
1387,1387,1692134,19966
1388,1388,2076008,37000
1389,1389,9697088,24787
1390,1390,7113783,55271
1391,1391,8793055,40048
1392,1392,5470463,22445
1393,1393,2003133,76482
1394,1394,8224330,42256
1395,1395,3626064,27471
1396,1396,2742661,88213
1397,1397,7663083,31779
1398,1398,9012687,26971
1399,1399,6165645,75421
1400,1400,233913,96338
1401,1401,7652873,67755
1402,1402,1579426,26766
1403,1403,6512086,96759
1404,1404,9168410,81000
1405,1405,8863938,92532
1406,1406,9376117,18775
1407,1407,8653973,96462
1408,1408,99016,48727
1409,1409,697447,20007
1410,1410,6001522,75254
1411,1411,5017055,96687
1412,1412,9594572,10026
1413,1413,2003667,46129
1414,1414,1433427,35494
1415,1415,7303264,50304
1416,1416,5848795,77773
1417,1417,2380613,44526
1418,1418,7354769,95139
1419,1419,4984480,99844
1420,1420,3055254,63583
1421,1421,7749554,57439
1422,1422,7292326,41669
1423,1423,4643404,67792
1424,1424,7626619,31281
1425,1425,8347005,37650
1426,1426,6790829,59662
1427,1427,7806764,79695
1428,1428,6030537,5638
1429,1429,2009210,78573
1430,1430,9554556,6990
1431,1431,7195789,11969
1432,1432,5808359,1858
1433,1433,8110718,85287
1434,1434,7085094,56800
1435,1435,3634191,80646
1436,1436,8241410,96230
1437,1437,610478,57234
1438,1438,7221509,21944
1439,1439,8242197,72205
1440,1440,6586647,63821
1441,1441,3363236,95349
1442,1442,9569122,3845
1443,1443,9026118,53889
1444,1444,3631609,25148
1445,1445,600564,98142
1446,1446,8067039,20479
1447,1447,3383948,6978
1448,1448,3203614,55043
1449,1449,3986634,21482
1450,1450,1273580,52486
1451,1451,7473350,85839
1452,1452,6611950,20702
1453,1453,7001305,18460
1454,1454,2945985,16221
1455,1455,4278436,72593
1456,1456,7462175,5610
1457,1457,6566974,52386
1458,1458,6842957,88670
1459,1459,142369,53496
1460,1460,8774168,77470
1461,1461,1185777,27426
1462,1462,125955,70514
1463,1463,8204928,67020
1464,1464,6690018,64850
1465,1465,7292549,47121
1466,1466,9431581,29293
1467,1467,2684338,58755
1468,1468,9403029,21778
1469,1469,4843948,41375
1470,1470,5548373,69951
1471,1471,4213433,42346
1472,1472,9943975,26139
1473,1473,1985902,50344
1474,1474,5431853,69003
1475,1475,7479278,77433
1476,1476,5550431,634
1477,1477,276970,57515
1478,1478,1918579,6241
1479,1479,5909580,77728
1480,1480,3913508,49888
1481,1481,5769903,11237
1482,1482,4217187,41332
1483,1483,3705448,54943
1484,1484,9508467,27538
1485,1485,9207100,86950
1486,1486,5362002,63364
1487,1487,7758711,50747
1488,1488,9713200,82340
1489,1489,8313873,4122
1490,1490,4857024,8984
1491,1491,2085031,67716
1492,1492,8837192,118
1493,1493,5862273,9645
1494,1494,5643992,15091
1495,1495,321339,72342
1496,1496,9145492,73021
1497,1497,2851290,40254
1498,1498,7521126,85550
1499,1499,8958000,51574
1500,1500,3816408,74069
1501,1501,6366134,21107
1502,1502,3984973,3691
1503,1503,2663940,48564
1504,1504,2634621,40321
1505,1505,4161016,52445
1506,1506,9761034,40732
1507,1507,1681467,29622
1508,1508,5019667,28019
1509,1509,4147078,58113
1510,1510,6216827,99053
1511,1511,4766327,66160
1512,1512,333269,714
1513,1513,3564154,86356
1514,1514,9406950,71975
1515,1515,484839,63656
1516,1516,8874012,87432
1517,1517,9877176,61121
1518,1518,4271163,56096
1519,1519,7262375,16681
1520,1520,8300012,14138
1521,1521,8543701,97755
1522,1522,4444242,50587
1523,1523,7391114,8187
1524,1524,8409403,60463
1525,1525,299907,71254
1526,1526,7135917,32126
1527,1527,4591520,63473
1528,1528,6496621,65090
1529,1529,4053393,63843
1530,1530,7137437,12446
1531,1531,3219770,73459
1532,1532,4451160,56349
1533,1533,8181013,58155
1534,1534,7140491,6397
1535,1535,830191,97946
1536,1536,9600773,41229
1537,1537,5144268,35622
1538,1538,2073381,35705
1539,1539,1534225,34341
1540,1540,1696844,26970
1541,1541,9596921,86903
1542,1542,1705866,73940
1543,1543,5566595,77083
1544,1544,2950078,33310
1545,1545,8349464,95390
1546,1546,9886250,62958
1547,1547,6148462,59844
1548,1548,6433259,3750
1549,1549,4677570,90127
1550,1550,3124113,28962
1551,1551,6546555,24993
1552,1552,2327095,45899
1553,1553,3760588,54399
1554,1554,2174880,59247
1555,1555,4270911,43883
1556,1556,6722010,52281
1557,1557,9239898,40131
1558,1558,2379466,60368
1559,1559,5622345,35027
1560,1560,5121044,81839
1561,1561,4463163,68911
1562,1562,6390543,72449
1563,1563,4570186,59176
1564,1564,2050063,53320
1565,1565,2512358,12493
1566,1566,7762971,8083
1567,1567,2206124,47728
1568,1568,898308,43268
1569,1569,3933234,75513
1570,1570,5729771,81925
1571,1571,7784478,13543
1572,1572,5242155,13453
1573,1573,4911222,54418
1574,1574,5117749,20962
1575,1575,210380,53889
1576,1576,6171228,54894
1577,1577,251751,93740
1578,1578,15984,26275
1579,1579,15673,82323
1580,1580,5012467,85452
1581,1581,9327264,10215
1582,1582,473136,1019
1583,1583,7785671,43045
1584,1584,2821979,10528
1585,1585,8489047,89848
1586,1586,5717587,25046
1587,1587,4909347,74658
1588,1588,3927307,54084
1589,1589,9460385,58831
1590,1590,3876396,14945
1591,1591,9284980,18800
1592,1592,8668544,73028
1593,1593,918847,79343
1594,1594,5234000,431
1595,1595,2981263,67931
1596,1596,7399249,50350
1597,1597,5265410,93887
1598,1598,3660533,44737
1599,1599,4258449,81308
1600,1600,3618451,23070
1601,1601,1099346,23684
1602,1602,6283377,5593
1603,1603,8578764,39004
1604,1604,995803,27067
1605,1605,8920756,81313
1606,1606,5660647,52572
1607,1607,8143054,54025
1608,1608,5010262,82893
1609,1609,3257749,1535
1610,1610,2715418,8789
1611,1611,9243941,58542
1612,1612,8394121,59301
1613,1613,8906347,20110
1614,1614,7656926,25716
1615,1615,607158,12131
1616,1616,7831370,29627
1617,1617,9268957,39980
1618,1618,8186982,74688
1619,1619,8784669,19855
1620,1620,6730713,54102
1621,1621,3410791,76657
1622,1622,2802263,58695
1623,1623,505413,8648
1624,1624,4436548,6925
1625,1625,2686696,9388
1626,1626,6400653,26567
1627,1627,4483840,36146
1628,1628,7634150,79531
1629,1629,4286287,17075
1630,1630,6960131,60711
1631,1631,722652,8771
1632,1632,4078946,33709
1633,1633,613346,74524
1634,1634,5179815,71524
1635,1635,2751364,63562
1636,1636,8486902,98961
1637,1637,8189658,12687
1638,1638,8004614,15322
1639,1639,1582139,36215
1640,1640,4562113,41648
1641,1641,9739261,72555
1642,1642,1375827,82800
1643,1643,910064,84442
1644,1644,2691179,79539
1645,1645,3753957,59526
1646,1646,2661298,76002
1647,1647,6054344,79009
1648,1648,1966734,68709
1649,1649,1617346,52230
1650,1650,4030232,92728
1651,1651,1363768,91940
1652,1652,1891228,5563
1653,1653,3102231,77943
1654,1654,5601362,56992
1655,1655,9570291,9244
1656,1656,3281688,71920
1657,1657,9856290,37360
1658,1658,9186152,60730
1659,1659,3058883,16663
1660,1660,1333000,37243
1661,1661,8314879,96489
1662,1662,8833329,52064
1663,1663,550055,22456
1664,1664,2906845,78617
1665,1665,4864067,33947
1666,1666,4541025,99134
1667,1667,1361611,83747
1668,1668,1523001,96733
1669,1669,6140241,79345
1670,1670,180997,19149
1671,1671,8940596,6260
1672,1672,1824904,12832
1673,1673,5959647,55960
1674,1674,424979,34545
1675,1675,166259,99156
1676,1676,9732215,26554
1677,1677,7612164,84529
1678,1678,9781551,31786
1679,1679,5994913,61582
1680,1680,9620067,18585
1681,1681,9180369,5121
1682,1682,6324430,30148
1683,1683,5623549,6147
1684,1684,9151994,14344
1685,1685,5578135,12764
1686,1686,2356107,22360
1687,1687,9882494,60505
1688,1688,4066854,28700
1689,1689,3262562,13129
1690,1690,7337847,82315
1691,1691,8159198,93976
1692,1692,647798,80438
1693,1693,5953479,86639
1694,1694,3941706,64418
1695,1695,4630818,53043
1696,1696,3443107,18296
1697,1697,8059429,41089
1698,1698,919763,65753
1699,1699,6267213,83964
1700,1700,7474913,52093
1701,1701,4440593,37891
1702,1702,7401929,25030
1703,1703,3718682,97943
1704,1704,7024790,2918
1705,1705,6303013,69608
1706,1706,5816415,36967
1707,1707,9762938,4836
1708,1708,5531086,57255
1709,1709,4313402,19800
1710,1710,6671368,95110
1711,1711,3224029,54665
1712,1712,3705763,78105
1713,1713,4137537,32111
1714,1714,5793099,42367
1715,1715,9605911,843
1716,1716,2213053,68731
1717,1717,7301779,46514
1718,1718,8719185,33236
1719,1719,5232769,81962
1720,1720,375632,39563
1721,1721,9003268,6715
1722,1722,4653247,40981
1723,1723,2573756,681
1724,1724,6627376,46701
1725,1725,4175671,51358
1726,1726,4959242,29703
1727,1727,1069029,35650
1728,1728,8374459,47244
1729,1729,2904002,95128
1730,1730,7319438,500
1731,1731,8377338,60560
1732,1732,9983915,59712
1733,1733,8644493,32152
1734,1734,9553986,47633
1735,1735,470108,36509
1736,1736,3586770,26378
1737,1737,1419832,52834
1738,1738,6862457,68416
1739,1739,4659779,82437
1740,1740,4772192,37563
1741,1741,1036163,8739
1742,1742,4822438,26575
1743,1743,8989508,46979
1744,1744,7255830,68547
1745,1745,1935679,62361
1746,1746,6433191,99827
1747,1747,2082757,63821
1748,1748,2752027,68347
1749,1749,455353,90442
1750,1750,5454539,69940
1751,1751,4667892,62279
1752,1752,7004205,30033
1753,1753,7044745,17722
1754,1754,4403709,96518
1755,1755,2561237,13233
1756,1756,4330442,42835
1757,1757,8208856,13673
1758,1758,3157234,77838
1759,1759,1881008,22443
1760,1760,7745676,21308
1761,1761,4065211,2523
1762,1762,6038056,3819
1763,1763,5009147,30936
1764,1764,3079267,93223
1765,1765,1016066,95406
1766,1766,8157412,84016
1767,1767,6231518,34162
1768,1768,8234409,38644
1769,1769,2244931,87742
1770,1770,9973657,74455
1771,1771,8722928,94893
1772,1772,8872174,73684
1773,1773,7461854,74922
1774,1774,4849026,12983
1775,1775,3652962,3431
1776,1776,5302528,50541
1777,1777,8118447,1252
1778,1778,8645968,59240
1779,1779,1872763,32104
1780,1780,8701553,48324
1781,1781,7885301,13654
1782,1782,5304998,1045
1783,1783,1146697,85018
1784,1784,8945493,19405
1785,1785,5580445,6820
1786,1786,4822260,49273
1787,1787,5289984,56759
1788,1788,4593240,93619
1789,1789,9844185,94737
1790,1790,6616858,57568
1791,1791,8718795,62643
1792,1792,4691209,13615
1793,1793,1717372,65570
1794,1794,4652313,94351
1795,1795,5478980,36837
1796,1796,5450101,96759
1797,1797,3593750,23710
1798,1798,6285715,20838
1799,1799,8708471,68932
1800,1800,7020650,21232
1801,1801,1865028,5190
1802,1802,4643863,8618
1803,1803,3827918,13617
1804,1804,7942045,21961
1805,1805,5465847,30036
1806,1806,6938004,36847
1807,1807,7301970,93512
1808,1808,8128962,23398
1809,1809,1224202,39919
1810,1810,4330411,6261
1811,1811,5139948,92672
1812,1812,6142568,89152
1813,1813,3425879,60974
1814,1814,2212432,79054
1815,1815,8477600,23127
1816,1816,7915019,35184
1817,1817,408247,71096
1818,1818,1221303,51788
1819,1819,503342,87666
1820,1820,5466959,44684
1821,1821,7191221,69842
1822,1822,1870486,71656
1823,1823,7571752,13520
1824,1824,8197983,79253
1825,1825,6631381,3992
1826,1826,6450526,37761
1827,1827,2945045,23543
1828,1828,7637130,15735
1829,1829,2666904,58260
1830,1830,1595082,32617
1831,1831,8394929,86731
1832,1832,5814020,33977
1833,1833,9533089,87779
1834,1834,2225080,62566
1835,1835,8503552,31668
1836,1836,5649404,19649
1837,1837,8185580,13474
1838,1838,6459752,43980
1839,1839,1755389,71852
1840,1840,3037661,36222
1841,1841,2734847,87947
1842,1842,1859604,34564
1843,1843,2432856,66945
1844,1844,7750680,75510
1845,1845,270495,27846
1846,1846,2510812,81287
1847,1847,6219121,98984
1848,1848,8889647,68069
1849,1849,4567021,76227
1850,1850,4317547,23719
1851,1851,2716476,27973
1852,1852,2130834,52934
1853,1853,7760049,59014
1854,1854,1327878,6995
1855,1855,1942601,3650
1856,1856,4780539,7992
1857,1857,1770952,93893
1858,1858,6670058,43287
1859,1859,4501323,83193
1860,1860,680123,21463
1861,1861,1322936,92268
1862,1862,5451548,95252
1863,1863,9382405,81856
1864,1864,4296113,21181
1865,1865,458581,72020
1866,1866,1436438,18674
1867,1867,6758166,33196
1868,1868,6438269,87671
1869,1869,1733508,67167
1870,1870,1112788,10494
1871,1871,3729661,39551
1872,1872,6278267,3278
1873,1873,145666,15228
1874,1874,4422087,61556
1875,1875,2656409,42523
1876,1876,5186808,18409
1877,1877,1537014,70250
1878,1878,9461458,87573
1879,1879,4305365,14625
1880,1880,6331506,38899
1881,1881,8819730,90754
1882,1882,8229504,33620
1883,1883,5463651,68471
1884,1884,7103847,19946
1885,1885,9853724,24227
1886,1886,2130922,9156
1887,1887,5673979,75354
1888,1888,9585869,700
1889,1889,844322,82363
1890,1890,6046570,34596
1891,1891,4981973,7416
1892,1892,3168200,75372
1893,1893,8757230,87530
1894,1894,4403362,85805
1895,1895,6076863,82051
1896,1896,387611,41822
1897,1897,8816581,57234
1898,1898,9204768,45159
1899,1899,397306,34765
1900,1900,7287814,96587
1901,1901,9319758,33691
1902,1902,1032244,54242
1903,1903,6753807,64505
